Loan_ID,Gender,Married,ApplicantIncome,LoanAmount,Loan_Status
LP002699,Male,Yes,,400.0,Y
LP001267,Female,Yes,1378.0,167.0,N
LP002738,Male,No,3617.0,107.0,Y
LP001788,Female,No,3463.0,122.0,Y
LP002160,Male,Yes,5167.0,200.0,Y
LP001233,Male,Yes,10750.0,312.0,Y
LP001098,Male,Yes,3500.0,114.0,Y
LP002928,Male,Yes,3000.0,56.0,Y
LP002170,Male,Yes,,236.0,Y
LP001669,Female,No,1907.0,120.0,Y
LP001917,Female,No,1811.0,54.0,Y
LP001263,Male,Yes,,180.0,N
LP001073,Male,Yes,4226.0,110.0,Y
LP001243,Male,Yes,3208.0,172.0,Y
LP002739,Male,Yes,2917.0,66.0,N
LP001586,Male,Yes,3522.0,81.0,N
LP001144,Male,Yes,5821.0,144.0,Y
LP001640,Male,Yes,39147.0,120.0,Y
LP002149,Male,Yes,8333.0,165.0,Y
LP002515,Male,Yes,3450.0,162.0,Y
LP002519,Male,Yes,4691.0,100.0,Y
LP001900,Male,Yes,2750.0,115.0,Y
LP001137,Female,No,3410.0,88.0,Y
LP002035,Male,Yes,3717.0,120.0,Y
LP001066,Male,Yes,9560.0,191.0,Y
LP001123,Male,Yes,2400.0,75.0,Y
LP001532,Male,Yes,2281.0,113.0,N
LP002347,Male,Yes,3246.0,138.0,Y
LP001032,Male,No,4950.0,125.0,Y
LP002484,Male,Yes,7740.0,128.0,Y
LP001043,Male,Yes,7660.0,104.0,N
LP001798,Male,Yes,5819.0,120.0,Y
LP001682,Male,Yes,3992.0,,N
LP002888,Male,No,3182.0,161.0,Y
LP001594,Male,Yes,5708.0,187.0,Y
LP001849,Male,No,6045.0,115.0,N
LP002211,Male,Yes,4817.0,120.0,Y
LP001754,Male,Yes,4735.0,138.0,N
LP001327,Female,Yes,2484.0,137.0,Y
LP001013,Male,Yes,,95.0,Y
LP001259,Male,Yes,1000.0,110.0,N
LP002943,Male,No,2987.0,88.0,N
LP001052,Male,Yes,3717.0,151.0,N
LP001720,Male,Yes,3850.0,100.0,Y
LP002622,Male,Yes,3510.0,243.0,Y
LP001843,Male,Yes,2661.0,279.0,Y
LP001430,Female,No,4166.0,,Y
LP001658,Male,No,3858.0,76.0,Y
LP001013,Male,Yes,2333.0,95.0,Y
LP002143,Female,Yes,2423.0,130.0,Y
LP001691,Male,Yes,3917.0,124.0,Y
LP002588,Male,Yes,4625.0,111.0,Y
LP002101,Male,Yes,63337.0,490.0,Y
LP002732,Male,No,2550.0,126.0,Y
LP002494,Male,No,6000.0,140.0,Y
LP002296,Male,No,,65.0,N
LP001014,Male,Yes,3036.0,158.0,N
LP001630,Male,No,2333.0,102.0,N
LP002739,Male,Yes,2917.0,66.0,N
LP001608,Male,Yes,2045.0,101.0,Y
LP001087,Female,No,3750.0,120.0,Y
LP002795,Male,Yes,10139.0,260.0,Y
LP001641,Male,Yes,2178.0,66.0,N
LP001131,Male,Yes,3941.0,,Y
LP002101,Male,Yes,63337.0,490.0,Y
LP001888,Female,No,3237.0,30.0,Y
LP001993,Female,No,3762.0,135.0,Y
LP002151,Male,Yes,3875.0,67.0,N
LP001263,Male,Yes,3167.0,180.0,N
LP001844,Male,No,16250.0,192.0,N
LP001279,Male,No,2366.0,,Y
LP002842,Male,Yes,3417.0,186.0,Y
LP001947,Male,Yes,2383.0,172.0,Y
LP002236,Male,Yes,4566.0,100.0,N
LP001198,Male,Yes,8080.0,180.0,Y
LP001379,Male,Yes,3800.0,216.0,N
LP002690,Male,No,2500.0,55.0,Y
LP001720,Male,Yes,,100.0,Y
LP001978,Male,No,4000.0,140.0,Y
LP002582,Female,No,17263.0,225.0,Y
LP002337,Female,No,2995.0,60.0,Y
LP002004,Male,No,2927.0,111.0,Y
LP002006,Female,No,2507.0,56.0,Y
LP002337,Female,No,2995.0,60.0,Y
LP002888,Male,No,3182.0,161.0,Y
LP002130,Male,Yes,3523.0,152.0,N
LP001784,Male,Yes,,170.0,Y
LP001884,Female,No,2876.0,90.0,Y
LP002693,Male,Yes,7948.0,480.0,Y
LP001784,Male,Yes,5500.0,170.0,Y
LP001507,Male,Yes,2698.0,122.0,Y
LP002893,Male,No,1836.0,90.0,N
LP001800,Male,Yes,2510.0,140.0,N
LP001586,Male,Yes,3522.0,81.0,N
LP002943,Male,No,,88.0,N
LP001531,Male,No,9166.0,244.0,N
LP001716,Male,Yes,3173.0,137.0,Y
LP001326,Male,No,6782.0,,N
LP001926,Male,Yes,3704.0,120.0,Y
LP001003,Male,Yes,4583.0,128.0,N
LP001465,Male,Yes,6080.0,182.0,N
LP001405,Male,Yes,2214.0,85.0,Y
LP002767,Male,Yes,2768.0,155.0,Y
LP002043,Female,No,3541.0,112.0,Y
LP002129,Male,Yes,,,Y
LP002250,Male,Yes,5488.0,125.0,Y
LP001800,Male,Yes,2510.0,140.0,N
LP001877,Male,Yes,4708.0,150.0,Y
LP001546,Male,No,2980.0,120.0,Y
LP001095,Male,No,3167.0,74.0,N
LP002794,Female,No,2667.0,84.0,Y
LP001813,Male,No,6050.0,120.0,N
LP001711,Male,Yes,3430.0,128.0,N
LP002821,Male,No,5800.0,132.0,Y
LP002732,Male,No,2550.0,126.0,Y
LP002065,Male,Yes,15000.0,300.0,Y
LP001350,Male,Yes,13650.0,,Y
LP001720,Male,Yes,3850.0,100.0,Y
LP001465,Male,Yes,6080.0,182.0,N
LP002368,Male,Yes,5935.0,133.0,Y
LP001565,Male,Yes,3089.0,121.0,N
LP001024,Male,Yes,3200.0,70.0,Y
LP002348,Male,Yes,5829.0,138.0,Y
LP001491,Male,Yes,3316.0,88.0,Y
LP002158,Male,Yes,3000.0,100.0,N
LP002337,Female,No,2995.0,60.0,Y
LP001541,Male,Yes,6000.0,160.0,Y
LP001507,Male,Yes,2698.0,122.0,Y
LP002912,Male,Yes,4283.0,172.0,N
LP001112,Female,Yes,3667.0,144.0,Y
LP002624,Male,Yes,20833.0,480.0,Y
LP002877,Male,Yes,1782.0,107.0,Y
LP002266,Male,Yes,3100.0,113.0,Y
LP001871,Female,No,7200.0,120.0,Y
LP002250,Male,Yes,5488.0,125.0,Y
LP002050,Male,Yes,10000.0,155.0,N
LP001006,Male,Yes,2583.0,120.0,Y
LP002422,Male,No,37719.0,152.0,Y
LP002717,Male,Yes,1025.0,216.0,Y
LP002455,Male,Yes,3859.0,96.0,Y
LP002194,Female,No,15759.0,55.0,Y
LP001100,Male,No,12500.0,320.0,N
LP001194,Male,Yes,2708.0,97.0,Y
LP002868,Male,Yes,3159.0,108.0,Y
LP001761,Male,No,6400.0,200.0,Y
LP002753,Female,No,,95.0,Y
LP002560,Male,No,2699.0,96.0,Y
LP002211,Male,Yes,4817.0,120.0,Y
LP001267,Female,Yes,,167.0,N
LP001469,Male,No,20166.0,650.0,Y
LP001086,Male,No,1442.0,35.0,N
LP002367,Female,No,4606.0,,N
LP001792,Male,Yes,3315.0,96.0,Y
LP002788,Male,Yes,2454.0,181.0,N
LP002836,Male,No,3333.0,70.0,Y
LP001087,Female,No,3750.0,120.0,Y
LP002429,Male,Yes,3466.0,130.0,Y
LP002031,Male,Yes,3399.0,111.0,Y
LP002953,Male,Yes,5703.0,128.0,Y
LP002489,Female,No,5191.0,132.0,Y
LP001273,Male,Yes,6000.0,265.0,N
LP002335,Female,Yes,2149.0,178.0,N
LP001066,Male,Yes,9560.0,191.0,Y
LP002401,Male,Yes,,,Y
LP002263,Male,Yes,2583.0,120.0,Y
LP001758,Male,Yes,6250.0,210.0,Y
LP002619,Male,Yes,3814.0,124.0,Y
LP002335,Female,Yes,2149.0,178.0,N
LP002101,Male,Yes,63337.0,490.0,Y
LP001119,Male,No,3600.0,80.0,N
LP001535,Male,No,3254.0,50.0,Y
LP001280,Male,Yes,3333.0,99.0,Y
LP002940,Male,No,3833.0,110.0,Y
LP001157,Female,No,3086.0,120.0,Y
LP001776,Female,No,8333.0,280.0,Y
LP002670,Female,Yes,2031.0,113.0,Y
LP001761,Male,No,6400.0,200.0,Y
LP002065,Male,Yes,15000.0,300.0,Y
LP001498,Male,No,5417.0,168.0,Y
LP002640,Male,Yes,,250.0,Y
LP001478,Male,No,2718.0,70.0,Y
LP002250,Male,Yes,5488.0,125.0,Y
LP001197,Male,Yes,3366.0,,N
LP001606,Male,Yes,3497.0,116.0,Y
LP001205,Male,Yes,2500.0,120.0,Y
LP002767,Male,Yes,2768.0,155.0,Y
LP002194,Female,No,15759.0,55.0,Y
LP001819,Male,Yes,6608.0,137.0,Y
LP002789,Male,Yes,3593.0,132.0,N
LP001692,Female,No,4408.0,,Y
LP002434,Male,Yes,4652.0,110.0,Y
LP002224,Male,No,3069.0,71.0,N
LP002181,Male,No,,,N
LP001199,Male,Yes,3357.0,144.0,Y
LP001100,Male,No,12500.0,320.0,N
LP001639,Female,Yes,3625.0,108.0,Y
LP002231,Female,No,6000.0,156.0,Y
LP001608,Male,Yes,2045.0,101.0,Y
LP001100,Male,No,12500.0,,N
LP001963,Male,Yes,2014.0,113.0,N
LP001369,Male,Yes,11417.0,225.0,Y
LP002788,Male,Yes,2454.0,181.0,N
LP002231,Female,No,6000.0,,Y
LP002959,Female,Yes,12000.0,496.0,Y
LP002606,Female,No,3159.0,100.0,Y
LP001691,Male,Yes,3917.0,124.0,Y
LP001116,Male,No,3748.0,110.0,Y
LP002855,Male,Yes,16666.0,275.0,Y
LP002113,Female,No,1830.0,,N
LP002055,Female,No,3166.0,132.0,Y
LP001024,Male,Yes,3200.0,70.0,Y
LP001870,Female,No,3481.0,155.0,N
LP002138,Male,Yes,2625.0,187.0,Y
LP002407,Female,Yes,7142.0,138.0,Y
LP001806,Male,No,2965.0,155.0,Y
LP001326,Male,No,6782.0,,N
LP002603,Female,No,645.0,113.0,Y
LP002527,Male,Yes,,150.0,Y
LP001047,Male,Yes,2600.0,116.0,N
LP002832,Male,Yes,8799.0,258.0,N
LP001273,Male,Yes,6000.0,265.0,N
LP002916,Male,Yes,2297.0,104.0,Y
LP002562,Male,Yes,5333.0,186.0,Y
LP001228,Male,No,3200.0,,N
LP001024,Male,Yes,3200.0,70.0,Y
LP002149,Male,Yes,8333.0,165.0,Y
LP002347,Male,Yes,3246.0,138.0,Y
LP002175,Male,Yes,4750.0,130.0,Y
LP002894,Female,Yes,3166.0,36.0,Y
LP001003,Male,Yes,4583.0,128.0,N
LP001872,Male,No,5166.0,128.0,Y
LP002101,Male,Yes,63337.0,490.0,Y
LP001225,Male,Yes,5726.0,258.0,N
LP002813,Female,Yes,19484.0,600.0,Y
LP001280,Male,Yes,3333.0,99.0,Y
LP002600,Male,Yes,2895.0,95.0,Y
LP002894,Female,Yes,3166.0,36.0,Y
LP001206,Male,Yes,3029.0,99.0,Y
LP002543,Male,Yes,8333.0,246.0,Y
LP001964,Male,Yes,1800.0,93.0,N
LP001643,Male,Yes,2383.0,58.0,Y
LP002911,Male,Yes,2787.0,146.0,N
LP001978,Male,No,4000.0,140.0,Y
LP001903,Male,Yes,3993.0,207.0,Y
LP002505,Male,Yes,4333.0,110.0,N
LP002223,Male,Yes,4310.0,130.0,Y
LP002036,Male,Yes,2058.0,88.0,Y
LP001940,Male,Yes,3153.0,,Y
LP002618,Male,Yes,4050.0,138.0,N
LP001835,Male,Yes,1668.0,201.0,N
LP002958,Male,No,,172.0,Y
LP002716,Male,No,6783.0,130.0,Y
LP002626,Male,Yes,2479.0,188.0,Y
LP001206,Male,Yes,3029.0,99.0,Y
LP002494,Male,No,6000.0,140.0,Y
LP002556,Male,No,2435.0,75.0,N
LP002345,Male,Yes,1025.0,112.0,Y
LP001824,Male,Yes,2882.0,123.0,Y
LP002364,Male,Yes,14880.0,96.0,Y
LP001917,Female,No,1811.0,54.0,Y
LP001578,Male,Yes,2439.0,129.0,Y
LP001978,Male,No,4000.0,140.0,Y
LP002772,Male,No,2526.0,145.0,Y
LP002586,Female,Yes,3326.0,105.0,Y
LP001504,Male,No,6950.0,175.0,Y
LP001819,Male,Yes,6608.0,137.0,Y
LP001253,Male,Yes,5266.0,187.0,Y
LP001179,Male,Yes,,134.0,N
LP001289,Male,No,8566.0,210.0,Y
LP002505,Male,Yes,4333.0,110.0,N
LP002784,Male,Yes,2492.0,,Y
LP002705,Male,Yes,3775.0,110.0,Y
LP002670,Female,Yes,2031.0,113.0,Y
LP001144,Male,Yes,5821.0,,Y
LP001478,Male,No,2718.0,70.0,Y
LP001532,Male,Yes,2281.0,113.0,N
LP002266,Male,Yes,3100.0,113.0,Y
LP001426,Male,Yes,5667.0,180.0,Y
LP001426,Male,Yes,5667.0,180.0,Y
LP001778,Male,Yes,,140.0,Y
LP002585,Male,Yes,3597.0,119.0,N
LP001155,Female,Yes,1928.0,100.0,Y
LP001814,Male,Yes,,112.0,Y
LP001195,Male,Yes,2132.0,96.0,Y
LP002447,Male,Yes,1958.0,,Y
LP002262,Male,Yes,9504.0,275.0,Y
LP001052,Male,Yes,3717.0,151.0,N
LP002449,Male,Yes,2483.0,90.0,Y
LP001443,Female,No,,93.0,Y
LP002226,Male,Yes,3333.0,128.0,Y
LP001198,Male,Yes,8080.0,180.0,Y
LP001426,Male,Yes,5667.0,,Y
LP001106,Male,Yes,2275.0,,Y
LP002484,Male,Yes,7740.0,128.0,Y
LP001405,Male,Yes,2214.0,85.0,Y
LP002188,Male,No,5124.0,124.0,N
LP002403,Male,No,,187.0,N
LP001634,Male,No,1916.0,67.0,N
LP002459,Male,Yes,4301.0,118.0,Y
LP002560,Male,No,2699.0,96.0,Y
LP001097,Male,No,,106.0,N
LP001498,Male,No,5417.0,168.0,Y
LP001636,Male,Yes,4600.0,73.0,Y
LP002738,Male,No,3617.0,107.0,Y
LP001478,Male,No,2718.0,,Y
LP002201,Male,Yes,9323.0,,Y
LP002537,Male,Yes,,128.0,Y
LP001289,Male,No,8566.0,210.0,Y
LP002571,Male,No,3691.0,110.0,Y
LP002527,Male,Yes,,150.0,Y
LP002319,Male,Yes,6256.0,160.0,Y
LP002112,Male,Yes,2500.0,,Y
LP002524,Male,No,5532.0,162.0,Y
LP002670,Female,Yes,2031.0,113.0,Y
LP001682,Male,Yes,3992.0,,N
LP001225,Male,Yes,5726.0,258.0,N
LP002683,Male,No,4683.0,185.0,N
LP002369,Male,Yes,2920.0,87.0,Y
LP002403,Male,No,10416.0,187.0,N
LP001974,Female,No,,132.0,Y
LP001768,Male,Yes,3716.0,42.0,Y
LP001137,Female,No,3410.0,88.0,Y
LP002555,Male,Yes,4583.0,160.0,Y
LP001572,Male,Yes,9323.0,75.0,Y
LP001907,Male,Yes,14583.0,436.0,Y
LP001273,Male,Yes,6000.0,265.0,N
LP001316,Male,Yes,,131.0,Y
LP002409,Male,Yes,7901.0,180.0,Y
LP002893,Male,No,1836.0,,N
LP001875,Male,No,4095.0,151.0,Y
LP001647,Male,Yes,9328.0,188.0,Y
LP002524,Male,No,5532.0,162.0,Y
LP001784,Male,Yes,5500.0,170.0,Y
LP002690,Male,No,2500.0,55.0,Y
LP001233,Male,Yes,10750.0,312.0,Y
LP002768,Male,No,3358.0,80.0,N
LP002006,Female,No,2507.0,,Y
LP002140,Male,No,8750.0,308.0,N
LP002714,Male,No,2679.0,94.0,Y
LP002586,Female,Yes,3326.0,105.0,Y
LP001536,Male,Yes,39999.0,600.0,Y
LP001036,Female,No,3510.0,76.0,N
LP001266,Male,Yes,2395.0,,Y
LP001720,Male,Yes,3850.0,100.0,Y
LP001131,Male,Yes,3941.0,134.0,Y
LP001432,Male,Yes,2957.0,81.0,Y
LP001206,Male,Yes,3029.0,99.0,Y
LP001356,Male,Yes,4652.0,,Y
LP002188,Male,No,5124.0,124.0,N
LP002622,Male,Yes,3510.0,243.0,Y
LP001994,Female,No,,,N
LP002717,Male,Yes,1025.0,216.0,Y
LP001864,Male,Yes,4931.0,128.0,N
LP002659,Male,Yes,3466.0,150.0,Y
LP001974,Female,No,5000.0,132.0,Y
LP002785,Male,Yes,3333.0,158.0,Y
LP001250,Male,Yes,4755.0,95.0,N
LP002328,Male,Yes,6096.0,,N
LP001996,Male,No,20233.0,480.0,N
LP002652,Male,No,5815.0,311.0,N
LP002367,Female,No,4606.0,81.0,N
LP001778,Male,Yes,3155.0,140.0,Y
LP002429,Male,Yes,3466.0,130.0,Y
LP001744,Male,No,2971.0,144.0,Y
LP001541,Male,Yes,6000.0,160.0,Y
LP002444,Male,No,2769.0,190.0,N
LP002683,Male,No,4683.0,185.0,N
LP002112,Male,Yes,2500.0,176.0,Y
LP002160,Male,Yes,5167.0,200.0,Y
LP001146,Female,Yes,2645.0,120.0,N
LP001514,Female,Yes,2330.0,100.0,Y
LP001248,Male,No,3500.0,81.0,Y
LP001870,Female,No,3481.0,155.0,N
LP002743,Female,No,2138.0,99.0,N
LP001114,Male,No,4166.0,184.0,Y
LP001640,Male,Yes,39147.0,120.0,Y
LP001449,Male,No,,,Y
LP002493,Male,No,,98.0,N
LP002472,Male,No,4354.0,136.0,Y
LP001233,Male,Yes,10750.0,312.0,Y
LP001713,Male,Yes,7787.0,240.0,Y
LP002602,Male,No,6283.0,209.0,N
LP001671,Female,Yes,3416.0,,Y
LP002408,Male,No,3660.0,187.0,Y
LP001688,Male,Yes,3500.0,135.0,Y
LP002362,Male,Yes,7250.0,110.0,N
LP002768,Male,No,3358.0,80.0,N
LP002068,Male,No,4917.0,130.0,Y
LP001426,Male,Yes,5667.0,180.0,Y
LP002571,Male,No,3691.0,110.0,Y
LP001699,Male,No,2479.0,59.0,Y
LP001265,Female,No,3846.0,111.0,Y
LP001207,Male,Yes,2609.0,165.0,N
LP002560,Male,No,2699.0,96.0,Y
LP001266,Male,Yes,2395.0,,Y
LP001692,Female,No,4408.0,120.0,Y
LP001963,Male,Yes,2014.0,113.0,N
LP001205,Male,Yes,2500.0,120.0,Y
LP001924,Male,No,3158.0,89.0,Y
LP002449,Male,Yes,2483.0,90.0,Y
LP001603,Male,Yes,4344.0,87.0,N
LP002487,Male,Yes,3015.0,,Y
LP002130,Male,Yes,3523.0,,N
LP001871,Female,No,7200.0,120.0,Y
LP001508,Male,Yes,11757.0,187.0,Y
LP002288,Male,Yes,2889.0,45.0,N
LP002055,Female,No,3166.0,132.0,Y
LP001945,Female,No,5417.0,143.0,N
LP001972,Male,Yes,2875.0,105.0,Y
LP001688,Male,Yes,3500.0,135.0,Y
LP002670,Female,Yes,2031.0,113.0,Y
LP001972,Male,Yes,2875.0,105.0,Y
LP002978,Female,No,2900.0,71.0,Y
LP001531,Male,No,9166.0,244.0,N
LP002500,Male,Yes,2947.0,70.0,N
LP001577,Female,Yes,4583.0,112.0,N
LP002493,Male,No,4166.0,98.0,N
LP002983,Male,Yes,8072.0,253.0,Y
LP002226,Male,Yes,,,Y
LP001790,Female,No,3812.0,112.0,Y
LP001665,Male,Yes,3125.0,170.0,N
LP001726,Male,Yes,3727.0,131.0,Y
LP002114,Female,No,4160.0,71.0,Y
LP002287,Female,No,1500.0,103.0,N
LP001034,Male,No,3596.0,100.0,Y
LP002615,Male,Yes,4865.0,208.0,Y
LP001634,Male,No,1916.0,,N
LP001073,Male,Yes,4226.0,110.0,Y
LP002031,Male,Yes,3399.0,111.0,Y
LP002314,Female,No,2213.0,66.0,Y
LP002832,Male,Yes,8799.0,258.0,N
LP001776,Female,No,8333.0,280.0,Y
LP002938,Male,Yes,16120.0,260.0,Y
LP002832,Male,Yes,8799.0,258.0,N
LP001520,Male,Yes,4860.0,125.0,Y
LP001859,Male,Yes,14683.0,304.0,N
LP001732,Male,Yes,5000.0,72.0,N
LP001228,Male,No,3200.0,126.0,N
LP002536,Male,Yes,3095.0,113.0,Y
LP002743,Female,No,2138.0,99.0,N
LP001891,Male,Yes,11146.0,136.0,Y
LP002714,Male,No,2679.0,94.0,Y
LP001385,Male,No,5316.0,136.0,Y
LP002234,Male,No,7167.0,128.0,Y
LP001954,Female,Yes,4666.0,135.0,Y
LP002131,Male,Yes,3083.0,126.0,Y
LP002606,Female,No,3159.0,100.0,Y
LP001904,Male,Yes,3103.0,80.0,Y
LP002141,Male,Yes,2666.0,95.0,Y
LP001896,Male,Yes,3900.0,90.0,Y
LP001327,Female,Yes,2484.0,137.0,Y
LP001508,Male,Yes,11757.0,187.0,Y
LP002643,Male,Yes,,148.0,Y
LP002263,Male,Yes,2583.0,120.0,Y
LP001046,Male,Yes,5955.0,315.0,Y
LP001265,Female,No,3846.0,111.0,Y
LP002277,Female,No,3180.0,71.0,N
LP001977,Male,Yes,1625.0,96.0,Y
LP001451,Male,Yes,10513.0,160.0,N
LP001253,Male,Yes,5266.0,187.0,Y
LP002130,Male,Yes,3523.0,,N
LP001489,Female,Yes,4583.0,84.0,N
LP002170,Male,Yes,5000.0,236.0,Y
LP001882,Male,Yes,4333.0,160.0,Y
LP002149,Male,Yes,8333.0,165.0,Y
LP001238,Male,Yes,7100.0,125.0,Y
LP002545,Male,No,3547.0,80.0,N
LP002453,Male,No,7085.0,84.0,Y
LP002926,Male,Yes,2726.0,106.0,N
LP001520,Male,Yes,4860.0,125.0,Y
LP002449,Male,Yes,2483.0,90.0,Y
LP001963,Male,Yes,2014.0,113.0,N
LP002305,Female,No,4547.0,115.0,Y
LP002683,Male,No,4683.0,185.0,N
LP002301,Female,No,7441.0,194.0,N
LP001491,Male,Yes,3316.0,88.0,Y
LP001674,Male,Yes,2600.0,90.0,Y
LP001241,Female,No,4300.0,,N
LP002911,Male,Yes,2787.0,146.0,N
LP001151,Female,No,4000.0,144.0,Y
LP002494,Male,No,6000.0,140.0,Y
LP001279,Male,No,2366.0,136.0,Y
LP001931,Female,No,4124.0,115.0,Y
LP001875,Male,No,4095.0,151.0,Y
LP001052,Male,Yes,3717.0,151.0,N
LP001146,Female,Yes,2645.0,120.0,N
LP001488,Male,Yes,4000.0,290.0,N
LP002978,Female,No,2900.0,71.0,Y
LP001904,Male,Yes,3103.0,80.0,Y
LP002931,Male,Yes,6000.0,205.0,N
LP001018,Male,Yes,4006.0,,Y
LP001155,Female,Yes,1928.0,100.0,Y
LP002368,Male,Yes,5935.0,133.0,Y
LP001786,Male,Yes,5746.0,255.0,N
LP001449,Male,No,3865.0,,Y
LP001123,Male,Yes,2400.0,75.0,Y
LP001637,Male,Yes,33846.0,260.0,N
LP001491,Male,Yes,3316.0,88.0,Y
LP001014,Male,Yes,3036.0,158.0,N
LP002768,Male,No,3358.0,80.0,N
LP001493,Male,Yes,4200.0,129.0,N
LP002940,Male,No,3833.0,110.0,Y
LP002734,Male,Yes,6133.0,324.0,Y
LP001013,Male,Yes,,95.0,Y
LP001883,Female,No,3418.0,135.0,N
LP002459,Male,Yes,,118.0,Y
LP002547,Male,Yes,18333.0,500.0,N
LP001972,Male,Yes,2875.0,105.0,Y
LP002953,Male,Yes,5703.0,128.0,Y
LP002424,Male,Yes,7333.0,175.0,Y
LP001207,Male,Yes,2609.0,165.0,N
LP002043,Female,No,3541.0,,Y
LP002219,Male,Yes,8750.0,130.0,Y
LP001666,Male,No,8333.0,187.0,Y
LP002318,Female,No,3867.0,62.0,N
LP002115,Male,Yes,2647.0,173.0,N
LP001953,Male,Yes,6875.0,200.0,Y
LP001565,Male,Yes,,121.0,N
LP001578,Male,Yes,2439.0,129.0,Y
LP002731,Female,No,18165.0,,Y
LP002097,Male,No,4384.0,,Y
LP001379,Male,Yes,3800.0,216.0,N
LP002979,Male,Yes,4106.0,40.0,Y
LP002197,Male,Yes,5185.0,155.0,Y
LP001903,Male,Yes,3993.0,207.0,Y
LP001431,Female,No,2137.0,137.0,Y
LP001498,Male,No,5417.0,168.0,Y
LP001964,Male,Yes,,93.0,N
LP002543,Male,Yes,8333.0,246.0,Y
LP002524,Male,No,5532.0,162.0,Y
LP002119,Male,Yes,4554.0,158.0,Y
LP001546,Male,No,2980.0,120.0,Y
LP002332,Male,Yes,2253.0,110.0,Y
LP001245,Male,Yes,1875.0,97.0,Y
LP001385,Male,No,5316.0,136.0,Y
LP001280,Male,Yes,3333.0,99.0,Y
LP001349,Male,No,4843.0,151.0,Y
LP002543,Male,Yes,8333.0,246.0,Y
LP001616,Male,Yes,3750.0,116.0,Y
LP001507,Male,Yes,2698.0,122.0,Y
LP001529,Male,Yes,2577.0,152.0,Y
LP001581,Male,Yes,1820.0,95.0,Y
LP001120,Male,No,1800.0,47.0,Y
LP001750,Male,Yes,6250.0,128.0,Y
LP002684,Female,No,3400.0,95.0,N
LP002536,Male,Yes,3095.0,113.0,Y
LP002537,Male,Yes,2083.0,128.0,Y
LP002586,Female,Yes,3326.0,105.0,Y
LP001029,Male,No,,114.0,N
LP002098,Male,No,2935.0,98.0,Y
LP002004,Male,No,2927.0,111.0,Y
LP001726,Male,Yes,3727.0,131.0,Y
LP002602,Male,No,6283.0,209.0,N
LP002487,Male,Yes,3015.0,153.0,Y
LP001807,Male,Yes,6250.0,108.0,Y
LP001577,Female,Yes,4583.0,112.0,N
LP001682,Male,Yes,3992.0,,N
LP002409,Male,Yes,7901.0,180.0,Y
LP001100,Male,No,12500.0,320.0,N
LP002362,Male,Yes,7250.0,110.0,N
LP001768,Male,Yes,3716.0,42.0,Y
LP001325,Male,No,3620.0,25.0,Y
LP001443,Female,No,3692.0,93.0,Y
LP002983,Male,Yes,8072.0,253.0,Y
LP001013,Male,Yes,2333.0,95.0,Y
LP002706,Male,Yes,5285.0,161.0,Y
LP001692,Female,No,4408.0,120.0,Y
LP001391,Male,Yes,3572.0,152.0,N
LP002244,Male,Yes,2333.0,136.0,Y
LP001066,Male,Yes,9560.0,191.0,Y
LP002225,Male,Yes,5391.0,130.0,Y
LP002531,Male,Yes,16667.0,86.0,Y
LP002129,Male,Yes,2499.0,160.0,Y
LP001322,Male,No,4133.0,122.0,Y
LP002418,Male,No,4707.0,148.0,Y
LP001726,Male,Yes,3727.0,131.0,Y
LP001255,Male,No,3750.0,113.0,N
LP001922,Male,Yes,20667.0,,N
LP001369,Male,Yes,11417.0,225.0,Y
LP001870,Female,No,3481.0,155.0,N
LP002517,Male,Yes,2653.0,113.0,N
LP002129,Male,Yes,2499.0,160.0,Y
LP001207,Male,Yes,2609.0,165.0,N
LP001493,Male,Yes,4200.0,129.0,N
LP001138,Male,Yes,5649.0,44.0,Y
LP002205,Male,No,3062.0,111.0,N
LP001843,Male,Yes,2661.0,279.0,Y
LP001734,Female,Yes,4283.0,127.0,Y
LP002362,Male,Yes,7250.0,110.0,N
LP002684,Female,No,3400.0,95.0,N
LP002720,Male,Yes,4281.0,100.0,Y
LP002788,Male,Yes,2454.0,181.0,N
LP002444,Male,No,2769.0,190.0,N
LP001761,Male,No,6400.0,200.0,Y
LP001964,Male,Yes,1800.0,93.0,N
LP001935,Male,No,9508.0,187.0,Y
LP001640,Male,Yes,39147.0,120.0,Y
LP002197,Male,Yes,5185.0,155.0,Y
LP002556,Male,No,2435.0,75.0,N
LP001194,Male,Yes,2708.0,97.0,Y
LP001493,Male,Yes,4200.0,129.0,N
LP001289,Male,No,8566.0,210.0,Y
LP002648,Male,Yes,2130.0,70.0,N
LP002586,Female,Yes,3326.0,105.0,Y
LP002959,Female,Yes,12000.0,496.0,Y
LP002484,Male,Yes,7740.0,128.0,Y
LP002234,Male,No,7167.0,128.0,Y
LP001245,Male,Yes,1875.0,97.0,Y
LP002795,Male,Yes,10139.0,260.0,Y
LP001018,Male,Yes,4006.0,168.0,Y
LP002723,Male,No,3588.0,110.0,N
LP002008,Male,Yes,5746.0,144.0,Y
LP001955,Female,No,5000.0,151.0,N
LP001935,Male,No,9508.0,187.0,Y
LP001908,Female,Yes,4100.0,124.0,Y
LP001275,Male,Yes,3988.0,50.0,Y
LP001334,Male,Yes,4188.0,115.0,Y
LP002697,Male,No,4680.0,,N
LP002586,Female,Yes,3326.0,105.0,Y
